@frequency,provider_code,dataset_code,dataset_name,series_code,series_name,original_period,period,original_value,value,frequency,unit,time,Frequency,Unit,Time
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1991-11-15,1991-11-15,4.01,4.01,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1991-11-18,1991-11-18,4.0515,4.0515,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1991-11-19,1991-11-19,4.044,4.044,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1991-11-20,1991-11-20,4.0775,4.0775,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1991-11-21,1991-11-21,4.096,4.096,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1991-11-22,1991-11-22,4.1325,4.1325,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1991-11-25,1991-11-25,4.1375,4.1375,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1991-11-26,1991-11-26,4.0885,4.0885,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1991-11-27,1991-11-27,4.0975,4.0975,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1991-11-28,1991-11-28,4.1,4.1,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1991-11-29,1991-11-29,4.065,4.065,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1991-12-02,1991-12-02,4.093,4.093,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1991-12-03,1991-12-03,4.065,4.065,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1991-12-04,1991-12-04,4.0525,4.0525,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1991-12-05,1991-12-05,4.0475,4.0475,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1991-12-06,1991-12-06,4.065,4.065,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1991-12-09,1991-12-09,4.0685,4.0685,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1991-12-10,1991-12-10,4.0435,4.0435,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1991-12-11,1991-12-11,4.005,4.005,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1991-12-12,1991-12-12,3.9475,3.9475,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1991-12-13,1991-12-13,3.855,3.855,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1991-12-16,1991-12-16,3.871,3.871,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1991-12-17,1991-12-17,3.854,3.854,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1991-12-18,1991-12-18,3.885,3.885,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1991-12-19,1991-12-19,3.854,3.854,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1991-12-20,1991-12-20,3.8225,3.8225,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1991-12-23,1991-12-23,3.89,3.89,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1991-12-24,1991-12-24,3.9,3.9,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1991-12-27,1991-12-27,3.9025,3.9025,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1991-12-30,1991-12-30,3.86,3.86,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1991-12-31,1991-12-31,3.86,3.86,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-01-02,1992-01-02,3.8675,3.8675,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-01-03,1992-01-03,3.985,3.985,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-01-06,1992-01-06,3.939,3.939,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-01-07,1992-01-07,3.9485,3.9485,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-01-08,1992-01-08,3.945,3.945,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-01-09,1992-01-09,3.98,3.98,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-01-10,1992-01-10,4.138,4.138,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-01-13,1992-01-13,4.0715,4.0715,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-01-14,1992-01-14,4.0475,4.0475,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-01-15,1992-01-15,4.14,4.14,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-01-16,1992-01-16,4.136,4.136,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-01-17,1992-01-17,4.335,4.335,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-01-20,1992-01-20,4.23,4.23,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-01-21,1992-01-21,4.259,4.259,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-01-22,1992-01-22,4.255,4.255,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-01-23,1992-01-23,4.2935,4.2935,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-01-24,1992-01-24,4.2,4.2,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-01-27,1992-01-27,4.17,4.17,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-01-28,1992-01-28,4.2035,4.2035,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-01-29,1992-01-29,4.161,4.161,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-01-30,1992-01-30,4.235,4.235,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-01-31,1992-01-31,4.131,4.131,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-02-03,1992-02-03,4.1775,4.1775,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-02-04,1992-02-04,4.166,4.166,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-02-05,1992-02-05,4.1675,4.1675,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-02-06,1992-02-06,4.219,4.219,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-02-07,1992-02-07,4.195,4.195,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-02-10,1992-02-10,4.1865,4.1865,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-02-11,1992-02-11,4.179,4.179,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-02-12,1992-02-12,4.195,4.195,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-02-13,1992-02-13,4.21,4.21,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-02-14,1992-02-14,4.1925,4.1925,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-02-17,1992-02-17,4.1525,4.1525,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-02-18,1992-02-18,4.132,4.132,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-02-19,1992-02-19,4.0575,4.0575,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-02-20,1992-02-20,4.096,4.096,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-02-21,1992-02-21,4.1025,4.1025,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-02-24,1992-02-24,4.077,4.077,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-02-25,1992-02-25,4.125,4.125,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-02-26,1992-02-26,4.065,4.065,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-02-27,1992-02-27,4.1,4.1,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-02-28,1992-02-28,4.1185,4.1185,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-03-02,1992-03-02,4.095,4.095,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-03-03,1992-03-03,4.121,4.121,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-03-04,1992-03-04,4.106,4.106,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-03-05,1992-03-05,4.11,4.11,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-03-06,1992-03-06,4.1535,4.1535,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-03-09,1992-03-09,4.158,4.158,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-03-10,1992-03-10,4.1675,4.1675,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-03-11,1992-03-11,4.1525,4.1525,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-03-12,1992-03-12,4.1425,4.1425,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-03-13,1992-03-13,4.106,4.106,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-03-16,1992-03-16,4.1065,4.1065,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-03-17,1992-03-17,4.043,4.043,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-03-18,1992-03-18,4.0715,4.0715,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-03-19,1992-03-19,4.016,4.016,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-03-20,1992-03-20,4.1,4.1,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-03-23,1992-03-23,4.1075,4.1075,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-03-24,1992-03-24,4.108,4.108,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-03-25,1992-03-25,4.109,4.109,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-03-26,1992-03-26,4.09,4.09,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-03-27,1992-03-27,4.0925,4.0925,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-03-30,1992-03-30,4.1535,4.1535,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-03-31,1992-03-31,4.12,4.12,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-04-01,1992-04-01,4.1515,4.1515,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-04-02,1992-04-02,4.09,4.09,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-04-03,1992-04-03,4.0875,4.0875,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-04-06,1992-04-06,4.094,4.094,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-04-07,1992-04-07,4.095,4.095,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-04-08,1992-04-08,4.092,4.092,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-04-09,1992-04-09,4.096,4.096,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-04-10,1992-04-10,4.1315,4.1315,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-04-13,1992-04-13,4.125,4.125,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-04-14,1992-04-14,4.085,4.085,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-04-15,1992-04-15,4.1025,4.1025,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-04-16,1992-04-16,4.031,4.031,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-04-21,1992-04-21,3.985,3.985,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-04-22,1992-04-22,3.99,3.99,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-04-23,1992-04-23,4.02,4.02,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-04-24,1992-04-24,3.99,3.99,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-04-27,1992-04-27,3.99,3.99,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-04-28,1992-04-28,3.9775,3.9775,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-04-29,1992-04-29,3.935,3.935,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-04-30,1992-04-30,3.9815,3.9815,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-05-01,1992-05-01,4.014,4.014,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-05-05,1992-05-05,4.0125,4.0125,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-05-06,1992-05-06,4.065,4.065,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-05-07,1992-05-07,4.045,4.045,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-05-08,1992-05-08,4.0355,4.0355,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-05-11,1992-05-11,4.11,4.11,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-05-12,1992-05-12,4.0825,4.0825,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-05-13,1992-05-13,4.0825,4.0825,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-05-14,1992-05-14,4.096,4.096,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-05-15,1992-05-15,4.1175,4.1175,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-05-18,1992-05-18,4.0975,4.0975,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-05-19,1992-05-19,4.115,4.115,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-05-20,1992-05-20,4.077,4.077,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-05-21,1992-05-21,4.075,4.075,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-05-22,1992-05-22,4.07,4.07,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-05-26,1992-05-26,4.0875,4.0875,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-05-27,1992-05-27,4.1025,4.1025,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-05-28,1992-05-28,4.075,4.075,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-05-29,1992-05-29,4.0575,4.0575,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-06-01,1992-06-01,4.0275,4.0275,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-06-02,1992-06-02,4.0715,4.0715,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-06-03,1992-06-03,4.0895,4.0895,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-06-04,1992-06-04,4.061,4.061,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-06-05,1992-06-05,4.0825,4.0825,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-06-08,1992-06-08,4.0535,4.0535,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-06-09,1992-06-09,4.0545,4.0545,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-06-10,1992-06-10,4.056,4.056,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-06-11,1992-06-11,4.0565,4.0565,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-06-12,1992-06-12,4.1065,4.1065,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-06-15,1992-06-15,4.1215,4.1215,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-06-16,1992-06-16,4.1035,4.1035,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-06-17,1992-06-17,4.1065,4.1065,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-06-18,1992-06-18,4.0875,4.0875,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-06-19,1992-06-19,4.111,4.111,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-06-22,1992-06-22,4.0475,4.0475,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-06-23,1992-06-23,4.0555,4.0555,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-06-24,1992-06-24,4.039,4.039,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-06-25,1992-06-25,4.0345,4.0345,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-06-26,1992-06-26,4.022,4.022,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-06-29,1992-06-29,3.9925,3.9925,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-06-30,1992-06-30,4.026,4.026,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-07-01,1992-07-01,4.0485,4.0485,D,USD,,Daily,US Dollar,
daily,LBMA,silver,LBMA Silver Prices,silver_D_USD,LBMA Silver Prices - Daily - USD,1992-07-02,1992-07-02,4.065,4.065,D,USD,,Daily,US Dollar,
